Call  Failure,Complains,Subscription  Length,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Status,Customer Value,Churn
15,0,27,1300,35,31,22,3,1,177.4,0
15,0,27,1530,38,26,15,2,0,187.56,0
15,0,28,1645,44,58,19,2,0,337.005,0
15,0,29,590,38,4,13,2,1,46.26,1
15,0,29,2583,56,45,70,5,0,107.085,0
15,0,30,2330,53,208,13,3,0,927.32,0
15,0,30,10050,85,0,36,4,0,253.375,0
15,0,30,14575,209,32,24,2,0,809.28,0
15,0,31,1485,42,34,19,2,0,221.715,0
15,0,35,9725,82,0,42,4,0,245.175,0
15,0,36,4000,86,29,26,3,0,279.44,0
15,0,36,6008,99,35,27,2,0,432.315,1
15,0,36,6063,101,28,24,2,0,403.38,0
15,0,36,7870,132,299,50,3,0,1516.08,0
15,0,37,9305,122,153,46,3,0,989.08,0
15,0,37,9360,124,146,43,3,0,963.36,0
15,0,38,3685,69,203,40,2,0,1082.43,0
15,0,38,4375,92,53,43,3,0,390.68,0
15,0,38,16195,193,158,30,2,0,1448.46,0
15,0,39,2948,65,16,17,3,1,184.52,0
15,0,39,4388,66,7,33,1,0,283.47,0
15,0,39,5998,106,37,29,2,0,441.18,0
15,0,39,7213,82,124,42,2,0,886.275,0
15,0,40,4503,72,8,37,1,0,295.625,0
15,0,40,4865,78,21,22,3,0,281.72,0
15,0,40,6823,111,35,29,3,0,417.36,0
15,0,40,9295,129,155,48,3,0,996.96,0
15,0,41,3375,56,300,20,4,0,835.775,0
15,0,41,4618,78,40,41,1,0,478.28,0
15,0,41,5818,104,34,25,3,0,372.88,0
15,0,41,11830,163,23,51,4,0,357.325,0
15,0,42,4880,92,14,29,4,0,159.3,0
15,0,42,7203,89,126,44,2,0,895.14,0
15,0,42,9115,127,152,44,3,0,977.68,0
15,0,42,14138,178,12,48,3,0,620.64,0
15,0,43,4855,85,23,24,3,0,289.6,0
15,0,43,15870,190,167,36,2,0,1474.2,0
15,0,44,4458,76,16,41,1,0,337.37,0
15,0,44,7023,87,123,40,3,0,776.4,0
15,0,45,4675,83,20,20,3,0,270.32,0
15,1,36,3700,52,17,16,3,1,218.08,1
15,1,37,2978,55,42,31,3,1,289.32,1
15,1,41,3375,49,26,22,3,1,240.96,1
15,1,42,2653,52,51,37,4,1,195.125,1
15,1,44,2623,62,25,23,3,1,207.4,0
16,0,13,6438,137,77,38,2,0,642.375,0
16,0,13,9158,175,70,38,5,0,244.995,0
16,0,15,9533,181,94,55,5,0,286.71,0
16,0,16,6278,135,53,38,1,0,644.215,0
16,0,17,6392,141,85,42,2,0,676.485,0
16,0,17,6393,141,85,42,2,0,676.53,0
16,0,18,6508,147,117,46,2,0,825.975,0
16,0,20,3218,54,43,23,3,0,302.88,0
16,0,21,6348,145,93,46,2,0,710.685,0
16,0,26,650,35,1,14,2,1,35.325,1
16,0,26,1935,43,27,13,2,0,210.51,0
16,0,28,470,33,0,10,2,1,22.635,1
16,0,28,890,25,7,5,2,1,72.675,0
16,0,29,1005,31,17,9,3,1,109.44,0
16,0,29,15170,222,0,63,2,0,692.64,0
16,0,30,1120,37,49,13,3,1,242.28,0
16,0,30,10175,83,0,36,4,0,256.45,0
16,0,31,1610,40,36,19,2,0,236.25,0
16,0,33,960,35,25,13,3,1,139.8,0
16,0,33,6123,98,25,25,2,0,392.445,1
16,0,33,10015,81,0,36,4,0,252.4,0
16,0,34,9420,121,143,44,3,0,953.64,0
16,0,34,10130,87,0,40,4,0,255.425,0
16,0,35,5943,96,22,21,2,0,370.755,1
16,0,35,10245,93,26,44,5,0,194.07,0
16,0,36,9240,119,140,40,3,0,934.36,0
16,0,36,14235,209,26,15,3,0,681.76,0
16,0,38,5878,101,31,26,2,0,408.555,0
16,0,38,5933,103,24,23,2,0,379.62,0
16,0,39,3965,82,7,26,3,0,189.88,0
16,0,39,4908,77,9,35,1,0,323.675,0
16,0,39,9175,124,149,45,3,0,967.96,0
16,0,39,9230,126,142,42,3,0,942.24,0
16,0,39,12370,170,39,64,4,0,411.0,0
16,0,39,15980,189,166,35,2,0,1474.605,0
16,0,40,2733,61,24,22,3,1,207.76,0
16,0,40,4080,88,39,30,3,0,322.72,0
16,0,40,5420,99,30,42,3,0,340.76,0
16,0,40,14678,185,28,61,3,0,706.52,0
16,0,41,4195,94,71,34,3,0,455.56,0
16,0,41,7083,84,120,41,2,0,862.515,0
16,0,42,4735,80,17,21,3,0,260.6,0
16,0,42,15970,196,168,37,2,0,1483.47,0
16,0,44,3345,69,197,31,2,0,1040.13,0
16,0,44,4035,92,47,34,3,0,353.08,0
16,0,44,4583,74,18,41,1,0,355.135,0
16,0,44,15790,194,165,33,3,0,1299.36,0
16,0,45,2543,66,23,20,4,1,122.725,0
16,0,46,6483,111,29,20,3,0,379.76,0
16,1,31,460,40,0,12,2,1,22.5,1
16,1,37,3485,48,25,21,3,1,241.32,1
16,1,38,2763,51,50,36,4,1,195.35,1
16,1,40,3475,55,27,23,3,1,249.2,1
16,1,41,2753,58,52,38,4,1,200.275,1
16,1,42,3295,53,24,19,3,1,229.92,1
16,1,42,7530,132,293,41,3,0,1478.48,0
16,1,43,2573,56,49,34,4,1,188.225,1
16,1,43,2723,68,26,24,3,1,215.64,0
17,0,16,6797,146,86,40,1,0,854.865,0
17,0,16,9123,171,48,38,4,0,352.35,0
17,0,17,9237,177,80,42,5,0,261.21,0
17,0,17,9238,177,80,42,5,0,261.225,0
17,0,18,3758,61,59,36,3,0,388.76,0
17,0,18,9353,183,112,46,5,0,311.04,0
17,0,19,6098,137,71,29,2,0,600.075,0
17,0,21,6473,143,95,46,2,0,725.22,0
17,0,21,9193,181,88,46,5,0,272.61,0
17,0,27,570,39,0,11,2,1,27.405,1
17,0,27,1720,39,35,18,2,0,236.655,0
17,0,27,15710,229,0,76,2,0,717.255,0
17,0,28,1410,36,18,7,3,1,129.84,0
17,0,30,1710,46,37,20,2,0,245.52,0
17,0,32,245,36,0,17,2,1,12.645,1
17,0,32,1530,44,34,16,2,0,223.83,0
17,0,33,1085,33,27,13,3,1,152.72,0
17,0,34,6043,102,23,22,2,0,380.025,0
17,0,34,14775,216,42,28,2,0,863.595,0
17,0,35,9340,125,141,41,3,0,942.6,0
17,0,36,6418,108,47,39,2,0,505.17,0
17,0,36,9835,83,0,27,4,0,247.95,0
17,0,37,7980,133,286,35,3,0,1468.52,0
17,0,37,9715,131,165,58,3,0,1053.84,0
17,0,38,10210,89,4,44,4,0,267.475,0
17,0,39,3795,70,190,25,2,0,1028.925,0
17,0,39,4485,93,40,28,3,0,343.12,0
17,0,39,7623,91,136,54,2,0,959.13,0
17,0,40,2633,53,46,35,4,0,182.15,1
17,0,40,4693,73,17,40,1,0,355.63,0
17,0,40,5275,87,33,34,3,0,346.48,0
17,0,41,6933,112,22,14,3,0,369.8,0
17,0,41,15850,191,162,34,2,0,1450.845,0
17,0,42,2603,63,20,21,4,0,116.65,0
17,0,43,4683,80,19,42,1,0,366.465,0
17,0,44,4160,90,49,34,3,0,366.0,0
17,0,45,4503,78,16,38,1,0,339.955,0
17,0,45,12030,170,33,55,4,0,387.5,0
17,0,46,5080,99,24,33,4,0,189.475,0
17,0,46,14338,185,22,52,3,0,668.92,0
17,1,39,3355,50,21,20,3,0,220.2,1
18,0,16,9642,182,81,40,5,0,268.86,0
18,0,17,6582,142,94,45,2,0,725.58,0
18,0,17,6638,144,87,42,2,0,696.69,0
18,0,20,6573,149,96,47,2,0,734.49,0
18,0,21,9318,179,90,46,5,0,277.455,0
18,0,22,6392,147,93,43,2,0,712.755,0
18,0,24,3418,61,53,27,4,0,219.475,0
18,0,24,15770,226,0,77,2,0,719.82,0
18,0,26,15590,224,0,73,2,0,711.63,0
18,0,29,1195,32,26,12,3,1,153.08,0
18,0,29,1590,41,31,17,2,0,212.895,0
18,0,29,15580,231,0,75,2,0,711.495,0
18,0,30,535,35,0,11,2,1,25.65,1
18,0,31,650,41,9,15,2,1,71.595,1
18,0,31,14835,213,39,29,2,0,852.66,0
18,0,32,765,47,41,19,3,1,196.48,1
18,0,32,1185,39,28,14,3,1,160.96,0
18,0,33,14655,211,36,25,3,0,738.64,0
18,0,34,1005,37,25,10,3,1,141.68,0
18,0,34,10320,88,3,43,4,0,267.7,0
18,0,34,10375,90,0,40,4,0,261.625,0
18,0,36,14645,218,38,27,3,0,746.52,0
18,0,37,6008,98,7,22,2,0,306.27,1
18,0,37,10310,95,5,45,4,0,272.625,0
18,0,38,3173,60,62,48,4,1,235.825,1
18,0,38,6123,104,33,26,2,0,428.715,0
18,0,38,9305,121,119,41,3,0,853.04,0
18,0,39,6238,110,65,30,3,0,513.92,0
18,0,39,9420,127,151,45,3,0,985.88,0
18,0,39,10130,93,2,41,5,0,156.345,0
18,0,39,16390,198,178,47,2,0,1547.46,0
18,0,40,3143,70,36,34,3,1,272.52,0
18,0,40,4270,89,48,33,3,0,366.36,0
18,0,40,9535,133,183,49,3,0,1118.72,0
18,0,40,12480,171,26,49,4,0,381.275,0
18,0,41,5530,100,17,27,4,0,183.25,0
18,0,41,14788,186,15,46,3,0,658.96,0
18,0,42,4563,75,13,39,1,0,326.59,0
18,0,42,6078,108,41,30,2,0,462.87,0
18,0,43,4260,96,50,35,3,0,374.24,0
18,0,43,9375,131,159,49,3,0,1016.24,0
18,0,45,4080,94,47,31,3,0,354.96,0
18,0,45,7283,91,130,45,2,0,916.83,0
18,0,46,4935,87,27,25,3,0,308.88,0
18,1,27,695,37,1,11,2,1,37.44,1
18,1,31,650,41,9,15,2,1,71.595,1
18,1,37,3895,57,37,33,3,1,306.08,1
19,0,14,6697,141,84,43,1,0,838.09,0
19,0,16,6518,139,81,39,2,0,664.065,0
19,0,17,9427,178,89,45,5,0,277.575,0
19,0,19,3867,62,46,21,3,0,341.16,0
19,0,19,6453,144,90,44,2,0,701.865,0
19,0,19,6507,146,83,41,2,0,672.885,0
19,0,20,9418,185,91,47,5,0,280.545,0
19,0,22,9237,183,88,43,5,0,273.3,0
19,0,25,15690,230,0,74,2,0,716.4,0
19,0,27,2130,48,47,30,2,0,309.51,0
19,0,30,15365,227,0,80,2,0,701.64,0
19,0,31,1065,34,22,11,3,0,131.96,0
19,0,31,10435,87,0,41,4,0,263.05,0
19,0,32,14755,217,37,26,3,0,746.88,0
19,0,33,355,37,0,2,2,1,17.64,1
19,0,33,10255,85,0,37,5,0,155.1,0
19,0,35,730,43,19,19,2,1,120.285,1
19,0,36,10190,90,0,42,4,0,257.0,0
19,0,36,10245,92,0,39,5,0,155.055,0
19,0,37,6528,109,34,24,2,0,451.665,0
19,0,37,14430,214,29,32,3,0,701.76,0
19,0,38,9825,132,152,43,3,0,1006.28,0
19,0,40,5103,82,29,52,1,0,444.675,0
19,0,40,7733,92,123,39,2,0,905.625,0
19,0,41,5385,88,37,19,3,0,366.92,0
19,0,42,4140,91,44,32,3,0,345.24,0
19,0,42,6203,106,43,30,3,0,424.36,0
19,0,43,9500,129,161,49,3,0,1029.16,0
19,0,45,16050,198,172,38,2,0,1505.16,0
19,0,46,2803,70,30,25,4,1,146.825,0
19,1,43,3555,57,31,24,3,1,268.48,1
19,1,44,2833,60,56,39,4,1,212.325,1
20,0,15,6618,145,82,40,2,0,673.335,0
20,0,17,6993,151,106,57,2,0,798.48,0
20,0,19,9298,180,85,44,5,0,269.67,0
20,0,25,15815,228,0,74,2,0,721.935,0
20,0,28,15655,226,0,74,2,0,714.645,0
20,0,29,1605,41,38,24,3,1,217.84,0
20,0,29,15770,232,0,78,2,0,720.09,0
20,0,30,15885,238,25,82,2,0,838.035,0
20,0,31,840,42,18,18,2,1,120.69,1
20,0,31,895,44,11,15,2,1,91.755,1
20,0,32,10355,91,0,38,4,0,261.15,0
20,0,32,14880,215,39,26,3,0,759.8,0
20,0,33,1790,48,41,21,2,0,267.21,0
20,0,34,10730,97,15,55,4,0,308.175,0
20,0,35,14720,213,15,26,2,0,739.485,0
20,0,36,650,47,17,16,3,1,95.88,1
20,0,36,14835,219,47,30,3,0,790.16,0
20,0,37,10030,88,0,44,5,0,151.77,0
20,0,37,14950,225,79,34,3,0,923.0,0
20,0,38,6313,105,42,29,2,0,477.81,0
20,0,39,9610,128,160,48,3,0,1029.52,0
20,0,40,4680,98,60,45,3,0,431.12,0
20,0,40,16500,199,165,32,2,0,1493.955,0
20,0,41,3253,71,23,19,4,1,140.6,0
20,0,41,6303,112,44,31,2,0,486.675,0
20,0,42,9600,135,162,50,3,0,1037.4,0
20,0,43,6123,110,41,27,3,0,413.32,0
20,0,44,9420,133,159,46,3,0,1018.12,0
20,0,46,4763,82,23,43,1,0,392.975,0
20,1,34,830,49,20,20,2,1,129.555,1
20,1,38,4005,58,24,18,3,1,258.52,1
20,1,39,3283,61,49,33,4,1,206.1,1
21,0,17,9838,187,101,57,5,0,301.875,0
21,0,18,6583,141,60,40,1,0,699.82,0
21,0,19,6697,147,92,44,2,0,721.98,0
21,0,19,6698,147,92,44,2,0,722.025,0
21,0,20,6813,153,124,48,2,0,871.47,0
21,0,23,6653,151,100,48,2,0,756.18,0
21,0,28,2240,49,34,15,2,0,256.005,0
21,0,31,15475,228,0,65,2,0,706.635,0
21,0,32,10480,89,7,38,5,0,169.035,0
21,0,33,765,46,7,14,2,1,67.995,1
21,0,33,15850,234,3,82,2,0,737.28,0
21,0,35,1265,41,32,15,3,1,180.24,0
21,0,35,10320,87,0,38,4,0,260.175,0
21,0,36,10435,93,1,42,5,0,159.42,0
21,0,37,10550,99,33,46,5,0,209.235,0
21,0,38,14540,215,33,17,3,0,722.2,0
21,0,40,6183,107,38,28,3,0,403.6,0
21,0,40,14915,221,57,34,3,0,833.44,0
21,0,41,5213,83,16,37,1,0,379.28,0
21,0,41,9480,130,156,47,3,0,1008.4,0
21,0,46,4340,98,54,36,3,0,393.52,0
21,1,28,955,41,8,16,2,1,80.82,1
21,1,30,775,39,5,12,2,1,59.13,1
21,1,33,710,44,14,17,2,0,96.93,1
21,1,36,10435,93,1,42,5,0,159.42,0
21,1,40,10390,97,9,46,5,0,170.805,0
22,0,18,7102,152,93,42,2,0,744.93,0
22,0,23,6778,149,102,48,2,0,770.715,0
22,0,23,9498,187,95,48,5,0,287.775,0
22,0,29,875,45,6,13,2,1,68.4,1
22,0,29,15960,233,2,81,2,0,737.685,0
22,0,29,16015,235,0,78,2,0,731.25,0
22,0,31,1250,51,30,30,2,1,193.545,1
22,0,32,15950,240,4,83,2,0,746.55,0
22,0,34,550,42,0,19,3,1,23.68,1
22,0,34,15770,238,1,79,2,0,724.86,0
22,0,35,10840,98,2,40,4,0,278.45,0
22,0,36,15025,220,56,33,3,0,833.8,0
22,0,36,15080,222,49,30,3,0,808.08,0
22,0,38,6723,114,54,41,3,0,489.48,0
22,0,38,10140,89,7,29,5,0,163.935,0
22,0,39,15015,227,58,35,3,0,841.68,0
22,0,41,4790,99,47,30,3,0,383.56,0
22,0,41,14835,225,55,31,3,0,822.4,0
22,1,30,1715,42,25,9,3,1,170.28,1
22,1,39,10020,137,172,60,3,0,1094.28,0
22,1,40,10515,95,11,46,5,0,175.65,0
23,0,18,9947,188,88,42,5,0,284.025,0
23,0,19,6887,148,101,47,2,0,771.075,0
23,0,22,6878,155,103,49,2,0,779.985,0
23,0,24,6697,153,100,45,2,0,758.25,0
23,0,26,16075,232,0,79,2,0,733.815,0
23,0,28,15895,230,0,75,2,0,725.625,0
23,0,29,1000,43,8,13,2,1,82.935,1
23,0,31,15830,235,0,80,2,0,722.925,0
23,0,31,15885,237,0,77,2,0,725.49,0
23,0,32,840,41,0,13,2,1,39.645,1
23,0,33,955,47,16,17,2,1,117.09,1
23,0,33,15140,219,46,31,3,0,798.36,0
23,0,35,14960,217,43,27,3,0,779.08,0
23,0,36,10625,94,10,45,5,0,175.785,0
23,0,36,10680,96,7,42,5,0,172.14,0
23,0,38,14895,222,52,32,3,0,812.68,0
23,0,38,14950,224,45,29,3,0,786.96,0
23,0,39,10615,101,12,47,5,0,178.74,0
23,0,41,10435,99,9,43,5,0,171.51,0
23,0,44,6383,114,48,32,3,0,451.88,0
23,0,45,9680,137,166,51,3,0,1056.68,0
23,1,33,955,47,16,17,2,1,117.09,1
23,1,34,1070,53,48,21,3,1,236.92,1
23,1,37,910,51,24,21,2,1,151.245,1
24,0,21,6758,150,97,46,2,0,747.36,0
24,0,27,15995,236,0,76,2,0,730.395,0
24,0,29,16370,242,14,93,2,0,810.54,0
24,0,32,1360,52,17,15,2,1,140.04,1
24,0,33,10740,93,0,43,4,0,270.825,0
24,0,34,15060,223,44,28,3,0,787.32,0
24,0,35,660,43,7,4,3,1,56.12,1
24,0,35,10560,91,7,39,5,0,170.265,0
24,0,36,15435,229,68,45,3,0,898.56,0
24,0,38,10550,98,0,41,5,0,159.72,0
24,0,39,6833,115,41,26,3,0,441.92,0
24,0,39,14735,220,36,34,3,0,742.2,0
24,0,40,10130,138,159,45,3,0,1046.72,0
24,1,32,15670,233,0,82,2,0,715.635,0
24,1,37,1035,49,26,21,3,1,147.36,1
24,1,38,10495,96,6,44,5,0,167.865,0
25,0,19,7298,157,113,59,2,0,843.975,0
25,0,27,16120,234,7,76,2,0,767.43,0
25,0,30,15960,232,0,76,2,0,728.64,0
25,0,31,16075,238,0,80,2,0,734.085,0
25,0,32,16190,244,32,84,2,0,883.53,0
25,0,34,10660,97,7,40,5,0,171.855,0
25,0,34,15185,221,46,28,3,0,800.24,0
25,0,35,16030,242,8,84,2,0,768.24,0
25,0,36,11035,103,22,57,5,0,200.07,0
25,0,37,15025,219,22,28,3,0,697.76,0
25,0,38,15140,225,54,32,3,0,830.6,0
25,0,39,15255,231,86,36,3,0,963.44,0
25,0,42,15095,229,62,36,3,0,860.96,0
25,1,31,16075,238,0,80,2,0,734.085,0
25,1,33,1145,48,25,20,2,1,166.185,1
25,1,33,1200,50,18,17,3,1,122.0,1
25,1,36,1135,55,27,22,2,1,175.05,1
25,1,38,955,53,24,18,3,1,136.32,1
26,0,25,6958,157,107,50,2,0,801.675,0
26,0,30,16480,243,1,78,2,0,757.035,0
26,0,33,15780,234,7,67,2,0,752.13,0
26,0,35,16155,240,10,84,2,0,782.775,0
26,0,37,10625,93,7,40,4,0,285.45,0
26,0,38,10740,99,8,44,5,0,174.585,0
26,0,39,10855,105,40,48,5,0,224.4,0
26,0,40,14845,221,40,19,3,0,762.64,0
26,0,42,10695,103,16,48,5,0,185.97,0
26,0,42,15220,227,64,36,3,0,873.88,0
26,1,30,1260,47,15,18,2,1,126.315,1
26,1,32,1080,45,12,14,3,1,93.0,1
26,1,35,1015,50,21,19,3,0,126.6,1
26,1,35,1070,52,14,16,3,1,100.88,1
26,1,37,15545,230,55,30,3,0,851.0,0
27,0,20,7407,158,100,44,2,0,790.425,0
27,0,31,16265,239,9,83,2,0,783.18,0
27,0,31,16320,241,7,80,2,0,776.745,0
27,0,36,16075,244,8,81,2,0,770.355,0
27,0,37,11145,104,9,42,5,0,182.235,0
27,0,38,15330,226,63,35,3,0,874.24,0
27,0,38,15385,228,56,32,3,0,848.52,0
27,0,41,15320,233,65,37,3,0,882.12,0
27,0,42,10820,101,18,48,5,0,190.815,0
27,0,43,15140,231,62,33,3,0,862.84,0
27,1,31,1180,51,13,15,3,1,101.24,1
27,1,33,1555,57,37,32,3,1,212.48,1
27,1,34,16255,246,11,85,2,0,792.045,0
28,0,28,16380,238,0,81,2,0,747.81,0
28,0,30,16200,236,7,77,2,0,771.12,0
28,0,33,16135,241,5,82,2,0,759.42,0
28,0,33,16190,243,0,79,2,0,739.485,0
28,0,35,1260,53,23,19,3,1,144.52,1
28,0,35,15445,225,53,33,3,0,838.8,0
28,0,37,15265,223,50,29,3,0,819.52,0
28,0,38,10930,100,17,47,5,0,190.95,0
28,0,40,15200,228,59,34,3,0,853.12,0
28,0,40,15255,230,52,31,3,0,827.4,0
28,0,41,10920,107,19,49,5,0,193.905,0
28,0,43,10740,105,16,45,5,0,186.675,0
28,1,34,1145,47,7,15,2,1,85.14,1
28,1,35,1260,53,23,19,3,1,144.52,1
28,1,36,1375,59,55,23,3,1,277.36,1
28,1,39,1215,57,31,23,3,1,174.88,1
29,0,29,16300,242,7,78,2,0,775.89,0
29,0,31,16675,248,21,95,2,0,856.035,0
29,0,36,15365,229,51,30,3,0,827.76,0
29,0,38,15740,235,75,47,3,0,939.0,0
29,1,34,1665,58,24,17,3,1,164.92,1
29,1,39,1340,55,33,23,3,1,187.8,1
29,1,40,10800,102,13,46,5,0,183.03,0
30,0,32,16265,238,7,78,2,0,774.135,0
30,0,33,16380,244,7,82,2,0,779.58,0
30,0,34,16495,250,39,86,2,0,929.025,0
30,0,38,1440,61,34,24,3,1,196.04,1
30,0,38,11340,109,29,59,5,0,215.235,0
30,0,39,15330,225,29,30,3,0,738.2,0
30,0,40,15445,231,61,34,3,0,871.04,0
30,0,41,15560,237,93,38,3,0,1003.88,0
30,0,44,15400,235,69,38,3,0,901.4,0
30,1,35,1450,54,32,22,3,1,188.16,1
30,1,37,16335,248,15,86,2,0,813.735,0
30,1,40,1260,59,31,20,3,1,176.76,1
31,0,37,16460,246,17,86,2,0,828.27,0
31,0,44,11000,109,23,50,5,0,201.135,0
31,0,44,15525,233,71,38,3,0,914.32,0
31,1,32,16785,249,8,80,2,0,802.53,0
31,1,37,1320,56,28,21,3,0,167.04,1
31,1,39,15850,236,62,32,3,0,891.44,0
32,0,33,16570,245,16,85,2,0,828.675,0
32,0,38,16380,250,15,83,2,0,815.85,0
32,0,39,11450,110,16,44,5,0,197.4,0
32,0,43,15625,239,72,39,3,0,922.56,0
32,0,45,15445,237,69,35,3,0,903.28,0
32,1,35,1860,63,44,34,3,1,252.92,1
32,1,36,16560,252,18,87,2,0,837.54,0
32,1,40,15635,232,70,37,3,0,914.68,0
33,0,35,16440,247,12,84,2,0,804.915,0
33,0,42,15505,234,66,36,3,0,893.56,0
33,1,41,1520,63,38,25,3,1,215.32,1
34,0,33,16980,254,28,97,2,0,901.53,0
34,1,36,1970,64,31,19,3,1,205.36,1
34,1,40,16045,241,82,49,3,0,979.44,0
35,0,39,16640,254,22,88,2,0,859.23,0
35,0,46,15705,241,76,40,3,0,941.84,0
36,0,34,17090,255,15,82,2,0,848.025,0
36,0,41,16155,242,69,34,3,0,931.88,0
